array_index,path,class,subject_id,source,filename,split,class_id
7071,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5648.jpg,Taay,274,augmented,s0274-06taay-Generated-5648.jpg,train,27
7072,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5649.jpg,Taay,274,augmented,s0274-06taay-Generated-5649.jpg,train,27
7073,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5650.jpg,Taay,274,augmented,s0274-06taay-Generated-5650.jpg,train,27
7074,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5651.jpg,Taay,274,augmented,s0274-06taay-Generated-5651.jpg,train,27
7075,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5652.jpg,Taay,274,augmented,s0274-06taay-Generated-5652.jpg,train,27
7076,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5653.jpg,Taay,274,augmented,s0274-06taay-Generated-5653.jpg,train,27
7077,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5654.jpg,Taay,274,augmented,s0274-06taay-Generated-5654.jpg,train,27
7078,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5655.jpg,Taay,274,augmented,s0274-06taay-Generated-5655.jpg,train,27
7079,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5656.jpg,Taay,274,augmented,s0274-06taay-Generated-5656.jpg,train,27
7080,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5657.jpg,Taay,274,augmented,s0274-06taay-Generated-5657.jpg,train,27
7081,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5658.jpg,Taay,274,augmented,s0274-06taay-Generated-5658.jpg,train,27
7082,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5659.jpg,Taay,274,augmented,s0274-06taay-Generated-5659.jpg,train,27
7083,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5660.jpg,Taay,274,augmented,s0274-06taay-Generated-5660.jpg,train,27
7084,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5661.jpg,Taay,274,augmented,s0274-06taay-Generated-5661.jpg,train,27
7085,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5662.jpg,Taay,274,augmented,s0274-06taay-Generated-5662.jpg,train,27
7086,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5663.jpg,Taay,274,augmented,s0274-06taay-Generated-5663.jpg,train,27
7087,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0274-06taay-Generated-5664.jpg,Taay,274,augmented,s0274-06taay-Generated-5664.jpg,train,27
7088,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1105.jpg,Taay,276,augmented,s0276-06taay-Generated-1105.jpg,train,27
7089,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1106.jpg,Taay,276,augmented,s0276-06taay-Generated-1106.jpg,train,27
7090,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1108.jpg,Taay,276,augmented,s0276-06taay-Generated-1108.jpg,train,27
7091,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1109.jpg,Taay,276,augmented,s0276-06taay-Generated-1109.jpg,train,27
7092,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1110.jpg,Taay,276,augmented,s0276-06taay-Generated-1110.jpg,train,27
7093,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1111.jpg,Taay,276,augmented,s0276-06taay-Generated-1111.jpg,train,27
7094,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1112.jpg,Taay,276,augmented,s0276-06taay-Generated-1112.jpg,train,27
7095,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1113.jpg,Taay,276,augmented,s0276-06taay-Generated-1113.jpg,train,27
7096,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1114.jpg,Taay,276,augmented,s0276-06taay-Generated-1114.jpg,train,27
7097,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1115.jpg,Taay,276,augmented,s0276-06taay-Generated-1115.jpg,train,27
7098,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1116.jpg,Taay,276,augmented,s0276-06taay-Generated-1116.jpg,train,27
7099,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1118.jpg,Taay,276,augmented,s0276-06taay-Generated-1118.jpg,train,27
7100,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1119.jpg,Taay,276,augmented,s0276-06taay-Generated-1119.jpg,train,27
7101,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1120.jpg,Taay,276,augmented,s0276-06taay-Generated-1120.jpg,train,27
7102,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1121.jpg,Taay,276,augmented,s0276-06taay-Generated-1121.jpg,train,27
7103,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1122.jpg,Taay,276,augmented,s0276-06taay-Generated-1122.jpg,train,27
7104,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1123.jpg,Taay,276,augmented,s0276-06taay-Generated-1123.jpg,train,27
7105,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1124.jpg,Taay,276,augmented,s0276-06taay-Generated-1124.jpg,train,27
7106,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1125.jpg,Taay,276,augmented,s0276-06taay-Generated-1125.jpg,train,27
7107,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1126.jpg,Taay,276,augmented,s0276-06taay-Generated-1126.jpg,train,27
7108,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1127.jpg,Taay,276,augmented,s0276-06taay-Generated-1127.jpg,train,27
7109,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0276-06taay-Generated-1128.jpg,Taay,276,augmented,s0276-06taay-Generated-1128.jpg,train,27
7110,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0280-06taay-Generated-1036.jpg,Taay,280,augmented,s0280-06taay-Generated-1036.jpg,train,27
7111,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-553.jpg,Taay,287,augmented,s0287-06taay-Generated-553.jpg,train,27
7112,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-554.jpg,Taay,287,augmented,s0287-06taay-Generated-554.jpg,train,27
7113,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-555.jpg,Taay,287,augmented,s0287-06taay-Generated-555.jpg,train,27
7114,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-556.jpg,Taay,287,augmented,s0287-06taay-Generated-556.jpg,train,27
7115,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-557.jpg,Taay,287,augmented,s0287-06taay-Generated-557.jpg,train,27
7116,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-558.jpg,Taay,287,augmented,s0287-06taay-Generated-558.jpg,train,27
7117,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-559.jpg,Taay,287,augmented,s0287-06taay-Generated-559.jpg,train,27
7118,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-560.jpg,Taay,287,augmented,s0287-06taay-Generated-560.jpg,train,27
7119,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-561.jpg,Taay,287,augmented,s0287-06taay-Generated-561.jpg,train,27
7120,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-562.jpg,Taay,287,augmented,s0287-06taay-Generated-562.jpg,train,27
7121,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-563.jpg,Taay,287,augmented,s0287-06taay-Generated-563.jpg,train,27
7122,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-564.jpg,Taay,287,augmented,s0287-06taay-Generated-564.jpg,train,27
7123,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-565.jpg,Taay,287,augmented,s0287-06taay-Generated-565.jpg,train,27
7124,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-566.jpg,Taay,287,augmented,s0287-06taay-Generated-566.jpg,train,27
7125,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-567.jpg,Taay,287,augmented,s0287-06taay-Generated-567.jpg,train,27
7126,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-568.jpg,Taay,287,augmented,s0287-06taay-Generated-568.jpg,train,27
7127,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-569.jpg,Taay,287,augmented,s0287-06taay-Generated-569.jpg,train,27
7128,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-570.jpg,Taay,287,augmented,s0287-06taay-Generated-570.jpg,train,27
7129,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-571.jpg,Taay,287,augmented,s0287-06taay-Generated-571.jpg,train,27
7130,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-572.jpg,Taay,287,augmented,s0287-06taay-Generated-572.jpg,train,27
7131,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-573.jpg,Taay,287,augmented,s0287-06taay-Generated-573.jpg,train,27
7132,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-574.jpg,Taay,287,augmented,s0287-06taay-Generated-574.jpg,train,27
7133,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-575.jpg,Taay,287,augmented,s0287-06taay-Generated-575.jpg,train,27
7134,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0287-06taay-Generated-576.jpg,Taay,287,augmented,s0287-06taay-Generated-576.jpg,train,27
7135,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-241.jpg,Taay,315,augmented,s0315-06taay-Generated-241.jpg,train,27
7136,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-242.jpg,Taay,315,augmented,s0315-06taay-Generated-242.jpg,train,27
7137,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-245.jpg,Taay,315,augmented,s0315-06taay-Generated-245.jpg,train,27
7138,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-247.jpg,Taay,315,augmented,s0315-06taay-Generated-247.jpg,train,27
7139,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-248.jpg,Taay,315,augmented,s0315-06taay-Generated-248.jpg,train,27
7140,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-249.jpg,Taay,315,augmented,s0315-06taay-Generated-249.jpg,train,27
7141,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-250.jpg,Taay,315,augmented,s0315-06taay-Generated-250.jpg,train,27
7142,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-251.jpg,Taay,315,augmented,s0315-06taay-Generated-251.jpg,train,27
7143,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-252.jpg,Taay,315,augmented,s0315-06taay-Generated-252.jpg,train,27
7144,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-253.jpg,Taay,315,augmented,s0315-06taay-Generated-253.jpg,train,27
7145,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-254.jpg,Taay,315,augmented,s0315-06taay-Generated-254.jpg,train,27
7146,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-259.jpg,Taay,315,augmented,s0315-06taay-Generated-259.jpg,train,27
7147,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-260.jpg,Taay,315,augmented,s0315-06taay-Generated-260.jpg,train,27
7148,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-261.jpg,Taay,315,augmented,s0315-06taay-Generated-261.jpg,train,27
7149,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-262.jpg,Taay,315,augmented,s0315-06taay-Generated-262.jpg,train,27
7150,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-263.jpg,Taay,315,augmented,s0315-06taay-Generated-263.jpg,train,27
7151,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Augmented\s0315-06taay-Generated-264.jpg,Taay,315,augmented,s0315-06taay-Generated-264.jpg,train,27
7152,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Original\s0254-06taay.jpg,Taay,254,original,s0254-06taay.jpg,train,27
7153,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Original\s0263-06taay.jpg,Taay,263,original,s0263-06taay.jpg,train,27
7154,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Original\s0264-06taay.jpg,Taay,264,original,s0264-06taay.jpg,train,27
7155,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Taay-Original\s0266-06taay.jpg,Taay,266,original,s0266-06taay.jpg,train,27
